;id;type;url;author;metadata_created;title;description;tags
2007;8a680ff2-bf5f-416e-8c0c-7619db4ce6cd;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/zones-dactions-renforcees-zar-du-6e-programme-dactions-regional-en-vue-de-la-protection-des-eau;;2022-04-05T17:27:28.369025;carte communale saint vanne;présent standard donnée concerne document carte communale cc standard donnée offre cadre technique décrivant détail façon dématérialiser document carte communale base donnée géographiques exploitable outil standard donnée concerne aussi bien plan graphique secteur information superposant standard donnée a élaboré partir cahier charge dématérialisation document créé basé version consolidée code date recommandation deux document cohérentes si objet standard donnée propose définition structure organiser ranger infrastructure donnée géographiques carte communale tandis cahier charge sert encadrer donnée partie structure donnée présentée standard donne recommandation complémentaire matière stockage fichier donnée choix spécifiques donnée commune ministère charge développement durable dehors contexte;aménagement planification usage sol donnée ouvertes
2008;04cd9397-4c64-4b33-934b-820d5ce224f8;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-zones-reglementees-du-ppr-miniers-du-secteur-de-piennes;;2022-04-05T17:27:11.561382;carte sensibilité carte maille pondérées non sensible alyte accoucheur;carte sensibilité réalisée réseau grand répartition représentée partir donnée présence récentes – – selon espèce ’ agit maille kilomètre lesquelles moins observation a réalisée lors période récente chacune maille kilomètre cette présence représentée calcul proportion maille kilomètre lesquelles a observée toute observation prise compte peut population implantées aussi erratiques cette couche représente connaissance moment réalisation doit être considérée comme exhaustive présence dehors zone identifiées possible référer notice lecture carte ainsi carte plus;répartition espèce donnée ouvertes grand lorrain répartition espèce
2009;0ab32a12-583c-4d3d-b10b-7e75de5fab07;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-lot-de-donnees-geographiques-du-ppr-inondation-valleroy-54542;;2022-04-05T17:26:50.741512;catégorie piscicole cour plan;linéaire catégorie piscicole cour plan classement catégorie piscicole classement juridique cour plan fonction groupe poisson dominants code définit notion classement catégorie piscicole notion pèche autorisée non ligne compte découpage découpage concerne non plus eau closes pisciculture texte réglementaire fondateur classement catégorie piscicole pris préfet département catégorie eau principalement peuplées truite ainsi ceux paraît désirable protection spéciale poisson cette espèce catégorie toutes autres eau soumises disposition;zone gestion restriction réglementation unité déclaration catégorie piscicole cour donnée ouvertes plan pêche
2010;196ae8f5-35da-425a-b780-afa2719c6b9d;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/document-durbanisme-de-verrieres;;2022-04-05T17:26:34.818989;– entité ’ origine risque inondation;risque caractérise monde réel présence représente risque potentiel cette origine peut être caractérisée nom certain cas objet géographique localisant réelle risque localisation connaissance phénomène dangereux servent définir bassin risque zone exposées risque fondent;risque naturel zone gestion restriction réglementation unité déclaration donnée ouvertes inondation risque
2011;bb561b46-2e66-4bcc-9389-8a26fb1c590d;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-perimetre-du-ppr-miniers-du-secteur-de-piennes;;2022-04-05T17:26:18.380800;– lot donnée géographiques inondation;plan prévention risque institué loi février relative renforcement protection constituent essentiel matière prévention risque objectif contrôle développement zone exposées risque approuvé préfet généralement réalisés direction départementale territoire plan réglementent sol usage interdiction construire prescription bâtiment existant futur disposition constructives travaux réduction vulnérabilité restriction pratique plan peuvent être cour prescrit appliqués anticipation dossier contient note présentation plan zonage réglementaire règlement peuvent être joint document graphique utile compréhension démarche aléa enjeu chaque repéré polygone correspond commune concernées périmètre prescription prescrit zone réglementées approuvé cette table géographique permet existant département;risque technologique zone gestion restriction réglementation unité déclaration donnée ouvertes inondation risque
2012;c0806c73-21af-4684-8035-9d2bd6132fb1;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/document-durbanisme-de-geraudot;;2022-04-05T17:26:01.424972;table contenant assiette liées servitude catégorie propriété riverain chemin fer;servitude catégorie point concernent servitude relative voie ferrées servitude concernant propriété riverain chemin fer instituées zone définies loi juillet police chemin fer décret octobre modifié portant création servitude visibilité voie publiques savoir interdiction procéder ’ édification toute construction autre mur clôture distance deux mètre ’ chemin fer art loi juillet interdiction pratiquer sans autorisation préalable excavation zone largeur égal hauteur verticale ’ remblai chemin fer plus trois mètre largeur mesurée partir pied talus art loi juillet interdiction couverture chaume meule paille foin tout autre dépôt matière inflammables distance moins vingt mètre chemin fer desservi machine feu largeur mesurée partir pied talus art loi juillet interdiction déposer sans autorisation préfectorale préalable pierre objet non inflammables moins cinq mètre ’ chemin fer art loi juillet servitude visibilité croisement niveau ’ voie publique ’ voie ferrée art octobre art code voirie routière servitude définies plan dégagement établi ’ autorité gestionnaire voie publique pouvant comporter suivant cas conformément décret • supprimer mur clôture remplacer grille supprimer plantation gênantes ramener tenir terrain toute superstructure niveau plus égal niveau fixé plan dégagement précité • absolue bâtir placer clôture remblayer planter faire installation quelconques niveau fixé plan dégagement cette ressource décrit assiette servitude catégorie savoir assiette ’ interdiction construire assiette servitude relative excavation pied remblai chemin fer plus mètre assiette servitude relative dépôt installation inflammables assiette servitude relative dépôt pierre objet non inflammables assiette servitude visibilité passage niveau;aménagement servitude zone gestion restriction réglementation unité déclaration aménagement chemin fer donnée ouvertes servitude urbanisme voie ferrée voie publique
2013;b883314f-6afc-4112-a044-bd9837a6db62;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprt-perimetre-de-pprt-storengy-54;;2022-04-05T17:25:49.564867;zone bruit localisation émission bruit global carte a;zone niveau bruit décrivent situation ’ exposition sonore fonction indicateur bruit secteur affecté bruit elles servent essentiellement carte bruit stratégiques application code ’ environnement carte type a zone exposées bruit indicateur;zone gestion restriction réglementation unité déclaration bruit courbe donnée ouvertes environnement nuisance
2014;8076c20b-2dc0-4d32-aa5f-a2231166f193;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-entite-a-lorigine-du-risque-du-pss-de-la-commune-de-laronxe-54303;;2022-04-05T17:25:34.958500;servitude a zone agricoles protégé marne;zone agricoles dont préservation présente intérêt général raison qualité production situation géographique peuvent faire ’ objet ’ classement tant zone agricoles protégé ’ objectif ici mieux maîtriser changement ’ affectation mode ’ occupation sol susceptibles modifier durablement potentiel agronomique biologique contribuer protection ’ espace agricole forestier milieu commune non dotées ’ plan local ’ urbanisme approuvé ’ document ’ urbanisme tenant lieu – tout changement ’ affectation sol altère durablement potentiel agronomique biologique économique ’ zone agricole protégé doit être soumis ’ avis chambre ’ agriculture commission départementale ’ orientation ’ agriculture cas ’ avis défavorable ’ ’ entre elles changement peut être autorisé décision motivée préfet – tout changement mode ’ occupation sol altère durablement potentiel agronomique biologique économique ’ zone agricole protégé doit être soumis lavis chambre ’ agriculture commission départementale ’ orientation cas ’ avis défavorable ’ ’ entre elles changement peut être autorisé décision motivée préfet commune dotées ’ plan local ’ urbanisme approuvé ’ document tenant lieu – tout changement sol altère durablement potentiel agronomique biologique économique dune zone agricole protégé doit être soumis lavis chambre ’ agriculture commission départementale ’ orientation cas défavorable ’ ’ entre elles changement peut être autorisé décision motivée préfet – document ’ urbanisme doivent être rendu compatibles objectif autorisation envisagées titre code ’ urbanisme devront porter préjudice potentiel agronomique biologique économique zone agricole ’ instauration ’ a donc effet protéger durablement ’ usage agricole terre concernées utilisation autre ’ agricole espace classés devient fait exceptionnelle;zone gestion restriction réglementation unité déclaration donnée ouvertes
2015;33cf2703-c3ed-4996-bbf0-f4193d611c94;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/enjeu-lineaire-du-plan-de-prevention-des-risques-technologiques-pprt-basf-dans-le-haut-rhin;;2022-04-05T17:25:17.382246;– entité ’ origine risque dissolution sel commune;risque caractérise monde réel présence représente risque potentiel cette origine peut être caractérisée nom certain cas objet géographique localisant réelle risque localisation connaissance phénomène dangereux servent définir bassin risque zone exposées risque fondent;risque naturel zone gestion restriction réglementation unité déclaration donnée ouvertes risque salifère sel
2016;a123d51f-f83d-4267-8c31-ee32dfbefe47;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/carte-communale-de-saint-hilaire-sous-romilly;;2022-04-05T17:25:06.273285;zone bruit route non concédées carte dépassant valeur limite;zone niveau bruit décrivent situation ’ exposition sonore fonction indicateur bruit secteur affecté bruit elles servent essentiellement carte bruit stratégiques application code ’ environnement;zone gestion restriction réglementation unité déclaration bruit courbe donnée ouvertes environnement exposition sonore nuisance
2017;20baf4bf-02bd-4034-a85c-3863a0a1a393;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/carte-strategique-du-bruit-departement-de-la-marne-echeance-2-a_autoroute_lna;;2022-04-05T17:24:16.732604;tri ’ zone soustraites ’ inondation protégé ’ inondation naturel;table zone soustraites ’ inondation zone protégé ’ inondation naturel ’ existence ’ ensemble digue tronçon série donnée géographiques produites directive inondation territoire risque important ’ inondation tri fin rapportage directive européen inondation directive européen octobre relative gestion risque joue influence stratégie prévention inondation impose production plan gestion risque ’ inondation vise réduire conséquence négative inondation santé humaine ’ environnement patrimoine culturel ’ activité économique objectif exigence réalisation donné loi juillet portant engagement national ’ environnement décret cadre premier cartographie surface inondables risque tri contribuer homogénéisant objectivant connaissance enjeu inondation ’ élaboration plan gestion risque ’ inondation jeu donnée sert produire carte surface inondables carte risque ’ inondation représentent respectivement aléa ’ inondation enjeu exposé échelle appropriée objectif ’ apporter élément quantitatifs permettant ’ évaluer plus finement vulnérabilité ’ territoire trois niveau probabilité ’ inondation fort moyen faible;zone risque naturel donnée ouvertes
2018;c421acac-762e-4ddf-84ec-4b6c549ed5a1;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/entite-lineaire-a-lorigine-du-risque-du-plan-de-prevention-du-risque-inondation-ppri-du-bassin-3;;2022-04-05T17:23:57.556290;carte sensibilité carte région naturel butor étoilé;carte sensibilité réalisées réseau grand répartition représentée partir donnée présence récentes – – selon espèce ’ agit région naturel lesquelles moins observation a réalisée lors période récente ainsi région naturel fortement soupçonnée dire bénéficie donnée plus ancien chacune région naturel observation récentes non marginal cette présence représentée calcul proportion maille kilomètre lesquelles a observée explication mode calcul référer fiche ’ explication carte région naturel région naturel identifient territoire lesquels condition abiotiques relief géologie climat relativement homogènes fait dune espèce région naturel seul endroit permet présumer fortement habitat favorables ailleurs région naturel toute observation prise compte peut population implantées aussi erratiques cette couche représente connaissance moment réalisation doit être considérée comme exhaustive présence dehors zone identifiées possible référer notice lecture carte ainsi carte plus;répartition espèce donnée ouvertes grand lorrain répartition espèce
2019;68b6bcd7-9aa5-428c-a59d-a09da66b4c22;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/cartes-de-sensibilite-cartes-regions-naturelles-podarcis_muralis-lezard-des-murailles;;2022-04-05T17:23:39.180805;– entité ’ origine risque inondation;risque caractérise monde réel présence représente risque potentiel cette origine peut être caractérisée nom certain cas objet géographique localisant réelle risque localisation connaissance phénomène dangereux servent définir bassin risque zone exposées risque fondent;risque naturel zone gestion restriction réglementation unité déclaration donnée ouvertes inondation risque
2020;05ea753d-b0f6-4cab-8ec7-d87c23240781;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/anciens-quartiers-cucs-contrat-urbain-de-cohesion-sociale-dans-le-haut-rhin;;2022-04-05T17:23:26.094646;– périmètre inondation;périmètre risque correspond périmètre réglementé approuvé vaut servitude publique;risque naturel zone gestion restriction réglementation unité déclaration donnée ouvertes inondation risque
2021;765aefeb-8e9a-496d-ba35-e80aae9891d5;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/tri-couche-de-lenveloppe-generee-par-le-scenario-de-crue-extreme-sur-le-territoire-a-risque-imp;;2022-04-05T17:23:08.155145;– entité ’ origine risque inondation;risque caractérise monde réel présence représente risque potentiel cette origine peut être caractérisée nom certain cas objet géographique localisant réelle risque localisation connaissance phénomène dangereux servent définir bassin risque zone exposées risque fondent;risque naturel zone gestion restriction réglementation unité déclaration donnée ouvertes inondation risque
2022;69d62987-a322-4a7d-95f4-0944fb18e97d;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/document-durbanisme-dessoyes;;2022-04-05T17:22:50.637780;– origine risque mouvement terrain;risque caractérise monde réel présence représente risque potentiel cette origine peut être caractérisée nom certain cas objet géographique localisant réelle risque localisation connaissance phénomène dangereux servent définir bassin risque zone exposées risque fondent cette entité peut exemple correspondre cour zone géologiquement instable;risque naturel zone gestion restriction réglementation unité déclaration donnée ouvertes mouvement terrain risque
2023;02b7922e-0d88-4e01-a3ac-f7b25f6a28b1;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-perimetre-du-pprn-mt-coteau-de-moselle-mereville-54364;;2022-04-05T17:22:31.864026;enjeu ponctuel plan prévention risque technologiques;manière générale enjeu personne bien activité élément patrimoine culturel environnemental menacés aléa susceptibles affecté endommagés sensibilité enjeu aléa nommée « vulnérabilité » cette classe regroupe tous enjeu pris compte enjeu objet daté dont prise compte fonction vulnérabilité aléa étudiés enjeu peut donc être pris compte selon type traité élément constituent socle connaissance sol nécessaire zone proximité date enjeu donnée représentent photographie figée non exhaustive bien personne exposé aléa moment plan prévention risque donnée mise jour après pratique elles plus utilisées enjeu recalculés tant besoin source donnée jour;risque technologique zone gestion restriction réglementation unité déclaration aléa donnée ouvertes enjeu plan prévention risque technologique
2024;8bb0e925-f111-4590-8518-ca1491b79649;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-couches-reglementaires-du-r111-3-de-la-commune-de-varangeville-54549;;2022-04-05T17:22:16.307667;couche commune concernées action assainissement;couche ajoutée couche utilisée cette couche représente commune concernées action « assainissement » liste a département état ’ avancement action « réseau » améliorer taux collecte réseau « assainissement » faire choix mode ’ assainissement non collectif construire « diffus toxique » améliorer gestion eau pluviales;assainissement donnée ouvertes eau
2025;57baeb76-3dff-4994-a94a-d9e19dff38de;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/cartes-de-sensibilite-cartes-atlas-non-sensibles-lanius-senator-pie-grieche-a-tete-rousse;;2022-04-05T17:22:01.347369;document;présent standard donnée concerne document plan locaux plu plan sol valent plu standard donnée offre cadre technique décrivant détail façon dématérialiser document base donnée géographiques exploitable outil standard donnée a élaboré partir cahier charge dématérialisation document mis jour basé version consolidée code date dématérialisation document graphique plu génère lot donnée géographiques composé plusieurs catalogue classe contenant zone correspondant plan zonage plu zone urbaines zone urbaniser zone agricoles a zone naturel forestier a chaque zone attaché règlement règlement peut fixer règle différentes selon destination construction concernera hôtelier bureau commerce agricole forestier fonction classe prescription contenant toutes prescription linéaire ponctuelles plu elles superposent zone document exercent général contrainte supplémentaire règlement zone a chaque prescription attaché règlement;aménagement planification usage sol donnée ouvertes
2026;5f989bc6-9d3a-452b-9a32-5cd5c2f97bc0;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/carte-communale-de-polisy;;2022-04-05T17:21:50.040035;enjeu plan prévention risque technologiques;manière générale enjeu personne bien activité élément patrimoine culturel environnemental menacés aléa susceptibles affecté endommagés sensibilité enjeu aléa nommée « vulnérabilité » cette classe regroupe tous enjeu pris compte enjeu objet daté dont prise compte fonction vulnérabilité aléa étudiés enjeu peut donc être pris compte selon type traité élément constituent socle connaissance sol nécessaire zone proximité date enjeu donnée représentent photographie figée non exhaustive bien personne exposé aléa moment plan prévention risque donnée mise jour après pratique elles plus utilisées enjeu recalculés tant besoin source donnée jour;risque technologique zone gestion restriction réglementation unité déclaration aléa donnée ouvertes enjeu plan prévention risque technologique
2027;79a42dad-fe9d-42f5-a721-6bad5f026e17;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/zones-de-bruit-des-routes-etat-non-concedees-cartes-a-ld-zones-exposees-au-bruit-dans-le-haut-r;;2022-04-05T17:21:35.724723;plan prévention risque technologiques;plan prévention risque institué loi février relative renforcement protection constituent essentiel matière prévention risque objectif contrôle développement zone exposées risque majeur approuvé préfet généralement réalisés direction départementale territoire plan réglementent sol usage interdiction construire prescription bâtiment existant futur disposition constructives travaux réduction vulnérabilité restriction pratique agricoles plan peuvent être cour prescrit appliqués anticipation approuvé dossier contient note présentation plan zonage réglementaire règlement peuvent être joint document graphique utile compréhension démarche aléa enjeu chaque repéré polygone correspond commune concernées périmètre prescription prescrit zone réglementées approuvé cette table géographique permet existant département;risque technologique zone gestion restriction réglementation unité déclaration donnée ouvertes risque technologique
2028;72d5bcf3-7364-424d-a2fb-e81a9169eb1e;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/cartes-de-sensibilite-cartes-atlas-non-sensibles-hyla_arborea-rainette-verte;;2022-04-05T17:21:23.045865;carte sensibilité – carte région naturel pipistrelle;carte sensibilité réalisées réseau grand répartition représentée partir donnée présence récentes – – selon espèce ’ agit région naturel lesquelles moins observation a réalisée lors période récente ainsi région naturel fortement soupçonnée dire bénéficie donnée plus ancien chacune région naturel observation récentes non marginal cette présence représentée calcul proportion maille kilomètre lesquelles a observée explication mode calcul référer fiche ’ explication carte région naturel région naturel identifient territoire lesquels condition abiotiques relief géologie climat relativement homogènes fait dune espèce région naturel seul endroit permet présumer fortement habitat favorables ailleurs région naturel toute observation prise compte peut population implantées aussi erratiques cette couche représente connaissance moment réalisation doit être considérée comme exhaustive présence dehors zone identifiées possible référer notice lecture carte ainsi carte plus;répartition espèce donnée ouvertes grand lorrain répartition espèce
2029;0651f1b6-3b40-4421-97c7-14daed8f98a0;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/ppri-marne-aval-secteur-epernay-ccgvm-perimetre-du-ppri;;2022-04-05T17:21:02.127055;carte sensibilité – carte atlas non sensible cuivré marais;carte sensibilité réalisée réseau grand répartition représentée partir donnée présence récentes – – selon espèce ’ agit maille kilomètre lesquelles moins observation a réalisée lors période récente toute observation prise compte peut population implantées aussi erratiques cette couche représente connaissance moment réalisation doit être considérée comme exhaustive présence dehors zone identifiées possible référer notice lecture carte ainsi carte plus;répartition espèce donnée ouvertes grand lorrain répartition espèce
2030;f8c3c606-70d4-44ce-ade0-ab4b13f6271b;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-lot-de-donnees-geographiques-du-ppr-miniers-du-secteur-de-thil;;2022-04-05T17:20:29.870272;– lot donnée géographiques inondation giraumont;plan prévention risque institué loi février relative renforcement protection constituent essentiel matière prévention risque objectif contrôle développement zone exposées risque approuvé préfet généralement réalisés direction départementale territoire plan réglementent sol usage interdiction construire prescription bâtiment existant futur disposition constructives travaux réduction vulnérabilité restriction pratique plan peuvent être cour prescrit appliqués anticipation dossier contient note présentation plan zonage réglementaire règlement peuvent être joint document graphique utile compréhension démarche aléa enjeu chaque repéré polygone correspond commune concernées périmètre prescription prescrit zone réglementées approuvé cette table géographique permet existant département;risque technologique zone gestion restriction réglementation unité déclaration donnée ouvertes giraumont inondation risque
2031;5976fac1-e3b0-47c8-b7a2-e86feac8bcd2;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-zones-reglementees-du-ppr-miniers-du-secteur-de-longwy;;2022-04-05T17:20:11.036365;carte communale saint julien;présent standard donnée concerne document carte communale cc standard donnée offre cadre technique décrivant détail façon dématérialiser document carte communale base donnée géographiques exploitable outil standard donnée concerne aussi bien plan graphique secteur information superposant standard donnée a élaboré partir cahier charge dématérialisation document créé basé version consolidée code date recommandation deux document cohérentes si objet standard donnée propose définition structure organiser ranger infrastructure donnée géographiques carte communale tandis cahier charge sert encadrer donnée partie structure donnée présentée standard donne recommandation complémentaire matière stockage fichier donnée choix spécifiques donnée commune ministère charge développement durable dehors contexte;aménagement planification usage sol donnée ouvertes
2032;e9f4726c-ff96-40d9-aac5-52ee2f94cf2c;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/secteurs-de-nuisances-sonores-du-classement-sonore-des-infrastructures-de-transports-terre-2011;;2022-04-05T17:19:41.212744;– lot donnée géographiques miniers;plan prévention risque institué loi février relative renforcement protection constituent essentiel matière prévention risque objectif contrôle développement zone exposées risque approuvé préfet généralement réalisés direction départementale territoire plan réglementent sol usage interdiction construire prescription bâtiment existant futur disposition constructives travaux réduction vulnérabilité restriction pratique plan peuvent être cour prescrit appliqués anticipation dossier contient note présentation plan zonage réglementaire règlement peuvent être joint document graphique utile compréhension démarche aléa enjeu chaque repéré polygone correspond commune concernées périmètre prescription prescrit zone réglementées approuvé cette table géographique permet existant département;risque technologique zone gestion restriction réglementation unité déclaration donnée ouvertes minier fer risque
2033;4dbf8395-8c69-486e-af2c-72539321683e;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/cours-deau-pour-la-conditionnalite;;2022-04-05T17:17:01.510964;– périmètre commune;emprise zone concernées zonage réglementaire plan surface submersible département périmètre approuvé décret décembre vaut servitude ’ utilité publique inscrit servitude plan surface submersible premier document cartographiques réglementant sol zone inondable cour domaniaux créés octobre décret octobre loi février confère statut plan prévention risque rendant conséquent opposables tiers document instaure servitude publique affectant sol permet toute action ouvrage susceptibles faire obstacle libre écoulement eau conservation champ article code dépôt ’ déclaration avant réalisation travaux susceptibles nuire ’ écoulement naturel eau digue remblai dépôt clôture plantation construction ainsi nécessaire bien valeur juridique techniquement différent simplement aléa contrairement représentent risque tenant compte vulnérabilité territoire plan zonage réglementaire enfin crue dite moyenne moins forte crue référence servant base plus forte crue connue correspondant plus haute eau connues cas plus faible ’ crue fréquence centennale cette dernier application code valent abrogation commune concernées;risque naturel zone gestion restriction réglementation unité déclaration donnée ouvertes inondation risque
2034;0ae21201-74f4-4966-8073-4b7d4731f608;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-entite-a-lorigine-du-risque-du-pss-de-la-commune-de-bainville-aux-miroirs-54042;;2022-04-05T17:16:45.970264;– entité ’ origine risque commune;risque caractérise monde réel présence représente risque potentiel cette origine peut être caractérisée nom certain cas objet géographique localisant réelle risque localisation connaissance phénomène dangereux servent définir bassin risque zone exposées risque fondent;risque naturel zone gestion restriction réglementation unité déclaration donnée ouvertes inondation risque
2035;35426426-6266-46da-b85a-c1657b1d2065;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/cartes-de-sensibilite-cartes-atlas-non-sensibles-pipistrellus_nathusii-pipistrelle-de-nathusius;;2022-04-05T17:14:52.070023;hamster terrier;recensement terrier grand hamster occupés parcelle céréale ’ hiver mètre entre deux recenseur luzerne mètre entre deux recenseur connaître ’ état population nombre terrier recensés selon protocole validé ’ constitue indice ’ abondance;nature paysage nature donnée ouvertes
2036;d55a5577-228e-4124-bdfb-1facc80493b2;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/maitrise-de-lurbanisme-contraintes-connues-induites-par-des-risques-technologiques-lies-aux-ins;;2022-04-05T17:13:28.255376;document sou;présent standard donnée concerne document plan locaux plu plan sol valent plu standard donnée offre cadre technique décrivant détail façon dématérialiser document base donnée géographiques exploitable outil standard donnée a élaboré partir cahier charge dématérialisation document mis jour basé version consolidée code date dématérialisation document graphique plu génère lot donnée géographiques composé plusieurs catalogue classe contenant zone correspondant plan zonage plu zone urbaines zone urbaniser zone agricoles a zone naturel forestier a chaque zone attaché règlement règlement peut fixer règle différentes selon destination construction concernera hôtelier bureau commerce agricole forestier fonction classe prescription contenant toutes prescription linéaire ponctuelles plu elles superposent zone document exercent général contrainte supplémentaire règlement zone a chaque prescription attaché règlement;aménagement planification usage sol donnée ouvertes
2037;a56f386a-ec2b-426b-ba7a-e2273d507361;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-couches-reglementaires-du-pprn-mt-coteau-de-moselle-neuves-maisons-54397;;2022-04-05T17:13:08.901073;zone réglementées miniers;naturel code définit deux catégorie zone zone exposées risque zone directement exposées risque lesquelles mesure peuvent être prévues éviter risque fonction niveau chaque zone fait règlement opposable règlement distinguent généralement trois type zone « zone construire » dites « zone rouge » lorsque niveau fort règle générale construire « zone soumises prescription » dites « zone bleu » lorsque niveau moyen projet soumis prescription adaptées type zone non directement exposées risque construction ouvrage aménagement exploitation agricoles forestier artisanales commerciale industriel pourraient aggraver risque provoquer nouveau soumises interdiction prescription cf article code cette dernier catégorie naturel;risque naturel zone gestion restriction réglementation unité déclaration donnée ouvertes minier fer risque
2038;ca84d333-ca65-495f-b343-374171a065fb;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/document-durbanisme-de-vendeuvre-sur-barse;;2022-04-05T17:12:52.487207;carte sensibilité carte région naturel grand capricorne;carte sensibilité réalisées réseau grand répartition représentée partir donnée présence récentes – – selon espèce ’ agit région naturel lesquelles moins observation a réalisée lors période récente ainsi région naturel fortement soupçonnée dire bénéficie donnée plus ancien chacune région naturel observation récentes non marginal cette présence représentée calcul proportion maille kilomètre lesquelles a observée explication mode calcul référer fiche ’ explication carte région naturel région naturel identifient territoire lesquels condition abiotiques relief géologie climat relativement homogènes fait dune espèce région naturel seul endroit permet présumer fortement habitat favorables ailleurs région naturel toute observation prise compte peut population implantées aussi erratiques cette couche représente connaissance moment réalisation doit être considérée comme exhaustive présence dehors zone identifiées possible référer notice lecture carte ainsi carte plus;répartition espèce donnée ouvertes grand lorrain répartition espèce
2039;1d369a72-62c3-4289-9168-5f9bb23d3f88;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/cartes-de-sensibilite-cartes-regions-naturelles-lucanus_cervus-lucarne-cerf-volant;;2022-04-05T17:12:40.084512;– entité ’ origine risque inondation giraumont;risque caractérise monde réel présence représente risque potentiel cette origine peut être caractérisée nom certain cas objet géographique localisant réelle risque localisation connaissance phénomène dangereux servent définir bassin risque zone exposées risque fondent;risque naturel zone gestion restriction réglementation unité déclaration donnée ouvertes giraumont inondation risque
2040;337c2192-9728-4438-9b97-5b93cfd9e181;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/cartes-de-sensibilite-cartes-atlas-non-sensibles-euphydryas-aurinia-damier-de-la-succise;;2022-04-05T17:09:23.595373;carte sensibilité carte atlas non sensible petit rhinolophe;carte sensibilité réalisée réseau grand répartition représentée partir donnée présence récentes – – selon espèce ’ agit maille kilomètre lesquelles moins observation a réalisée lors période récente toute observation prise compte peut population implantées aussi erratiques cette couche représente connaissance moment réalisation doit être considérée comme exhaustive présence dehors zone identifiées possible référer notice lecture carte ainsi carte plus;répartition espèce donnée ouvertes grand lorrain répartition espèce
2041;7ddec9e1-04c2-4b49-87f1-1f489a59cf18;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/entite-surfacique-du-plan-de-prevention-des-risques-technologiques-pprt-bima-dans-le-haut-rhin;;2022-04-05T17:09:07.235514;entité risque;risque caractérise monde réel présence représente risque potentiel cette origine peut être caractérisée nom certain cas objet géographique localisant réelle risque localisation connaissance phénomène dangereux servent définir bassin risque zone exposées risque fondent cette entité peut exemple correspondre cour zone géologiquement instable;risque naturel zone gestion restriction réglementation unité déclaration donnée ouvertes plan prévention risque naturel
2042;59b6c969-673f-47a3-a17b-edbe7a87b470;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/cartes-de-sensibilite-cartes-regions-naturelles-euphydryas-maturna-damier-du-frene;;2022-04-05T17:08:50.449032;carte sensibilité – carte région naturel gros thorax;carte sensibilité réalisées réseau grand répartition représentée partir donnée présence récentes – – selon espèce ’ agit région naturel lesquelles moins observation a réalisée lors période récente ainsi région naturel fortement soupçonnée dire bénéficie donnée plus ancien chacune région naturel observation récentes non marginal cette présence représentée calcul proportion maille kilomètre lesquelles a observée explication mode calcul référer fiche ’ explication carte région naturel région naturel identifient territoire lesquels condition abiotiques relief géologie climat relativement homogènes fait dune espèce région naturel seul endroit permet présumer fortement habitat favorables ailleurs région naturel toute observation prise compte peut population implantées aussi erratiques cette couche représente connaissance moment réalisation doit être considérée comme exhaustive présence dehors zone identifiées possible référer notice lecture carte ainsi carte plus;répartition espèce donnée ouvertes grand lorrain répartition espèce
